Dates,Prec,ETP,Q_obs
19/06/1965,    7.2280,2.9703437435,0.0158118190718778
20/06/1965,    7.2972,3.5963165378,0.0826470682151714
21/06/1965,    0.5608,2.227561906,0.0698540895596449
22/06/1965,   18.8403,4.0468934048,0.0747535251805174
23/06/1965,    3.9797,3.1714708405,0.0568549127329604
24/06/1965,    2.3101,3.270259439,0.0384366574525403
25/06/1965,   10.8203,2.6431455156,0.0307905683498463
26/06/1965,    9.2318,3.9027696792,0.0302131941983313
27/06/1965,    6.5941,3.7212259406,0.0284810697790625
28/06/1965,    1.8479,3.9971643677,0.0421813447720325
29/06/1965,    6.1793,3.1228120048,0.0779290879277212
30/06/1965,    3.1919,4.5226241108,0.0556919128851551
01/07/1965,    2.6202,3.3019368257,0.0439464635738119
02/07/1965,    1.0380,3.50591077,0.043237117794673
03/07/1965,    6.6511,3.988430663,0.0440289436284945
04/07/1965,    4.8306,3.4874478439,0.0448455162319733
05/07/1965,    3.8826,4.2485081907,0.0457528204357346
06/07/1965,    3.6306,2.9934454039,0.0470725327808764
07/07/1965,   10.0973,3.4713551952,0.0458600472608993
08/07/1965,    2.7276,3.1918252101,0.0479880845974912
09/07/1965,    1.5399,4.1570505966,0.0490026156255924
10/07/1965,    0.7319,3.5416299608,0.0505202863961814
11/07/1965,    2.3820,2.9357034704,0.0528545297702492
12/07/1965,   15.8459,2.3881486012,0.0551805255314635
13/07/1965,    6.5944,2.9976974614,0.0538690607983504
14/07/1965,   11.1361,2.5422076099,0.0521369363790816
15/07/1965,   12.1836,2.7611592729,0.090565342286022
16/07/1965,   10.2477,3.726014399,0.656640005034707
17/07/1965,   13.0056,3.7319959132,0.721883313600367
18/07/1965,    6.9519,3.2657399531,0.572343288521379
19/07/1965,    0.2156,4.0370122828,0.459425304621915
20/07/1965,   11.8777,3.3836729201,0.366303005901228
21/07/1965,   24.6050,2.3899436649,0.374303779692968
22/07/1965,    4.9461,2.6290497957,0.700767916076449
23/07/1965,    6.8233,2.7122079227,0.552217635925965
24/07/1965,    6.5305,3.1564272372,0.422060891817944
25/07/1965,   12.0345,1.888647472,0.432371154347777
26/07/1965,   11.1791,2.3049868876,0.435587982687649
27/07/1965,    3.0098,2.1570198694,0.421236083401501
28/07/1965,    4.8545,3.3417880647,0.703489840486797
29/07/1965,    3.0528,3.2822696231,1.09123821132941
30/07/1965,   14.6442,3.038427976,1.43601341549808
31/07/1965,    6.9719,3.081031071,1.46653176741532
01/08/1965,    1.9593,2.1589114172,1.3461078507231
02/08/1965,    9.9096,2.4266224457,0.842967039267253
03/08/1965,    2.3723,4.0506149065,0.899054892601432
04/08/1965,   15.1025,2.8304207809,1.37002773530715
05/08/1965,    0.9184,3.1673076497,0.87348545411339
06/08/1965,    1.3489,2.4713002359,0.802550860494083
07/08/1965,    0.8166,2.7281319592,0.799746436362845
08/08/1965,    2.6424,3.3366638394,0.87678475070888
09/08/1965,   10.4241,2.8279240178,0.982361801256539
10/08/1965,    6.5613,2.8185779164,0.990610011280405
11/08/1965,    8.2993,2.5254114782,1.06814319809069
12/08/1965,    4.9035,2.40188534,1.18609262660387
13/08/1965,   21.9233,3.0472639874,1.28507114689026
14/08/1965,   17.5779,2.4095666278,2.05957801778754
15/08/1965,    3.9699,2.9117835397,2.19402386634845
16/08/1965,    9.9301,4.3573734816,1.66118944846373
17/08/1965,    4.4671,3.1691132914,1.55891169451074
18/08/1965,    4.0961,3.7552013705,1.53169257626009
19/08/1965,    7.2324,4.7229131516,1.37415184031908
20/08/1965,    9.8467,2.5064303353,1.12670553960309
21/08/1965,    4.3117,3.1172141787,1.09783680451956
22/08/1965,    6.5656,2.2002299652,0.962566084613315
23/08/1965,   13.0724,3.0675044311,1.05412126622201
24/08/1965,   20.1240,3.1807480669,2.4191998993141
25/08/1965,    7.2368,3.092261686,2.87120195965083
26/08/1965,   21.0900,3.3910232438,2.96688124627063
27/08/1965,    9.2283,3.1785726836,3.2027798515814
28/08/1965,   17.3398,2.0395654319,3.4188830548926
29/08/1965,   22.9551,3.1699255323,3.5673508353222
30/08/1965,    8.6928,2.5665949741,3.62343856279859
31/08/1965,    4.6745,2.1035064179,3.62838753915586
01/09/1965,    5.4472,3.0339903384,3.30753221957041
02/09/1965,    9.7372,2.9305609604,3.20855369928401
03/09/1965,    7.3401,3.6028047903,3.22257575701048
04/09/1965,    9.0919,3.9775248403,3.227524481653
05/09/1965,   11.1368,3.7113337973,3.17226162552195
06/09/1965,    3.2959,2.6497025974,3.25309398306994
07/09/1965,    8.5008,2.9988835128,3.00564768235395
08/09/1965,    2.8115,3.396703898,2.84728220092456
09/09/1965,   10.2204,3.1649016747,2.88852325104389
10/09/1965,   13.4400,3.5938364789,3.60199341810833
11/09/1965,   11.6673,3.4538168544,3.4650730813692
12/09/1965,    3.9839,2.8164614504,3.29103579952267
13/09/1965,    8.6852,3.4586270461,3.28773656585608
14/09/1965,    3.0422,3.1886446653,3.33722582599927
15/09/1965,   19.6413,3.8071636213,3.372693028416
16/09/1965,    3.7867,3.3717519501,3.2737145081296
17/09/1965,    4.6112,3.6660376396,3.04358949880668
18/09/1965,    0.0000,3.2447418189,2.90584429072221
19/09/1965,    4.9204,3.9959163992,2.86130400693629
20/09/1965,    8.2623,2.9685984859,2.79944243175729
21/09/1965,    8.0740,3.4028095035,2.73923059926896
22/09/1965,    4.7936,3.9990797797,2.72438367019716
23/09/1965,    1.7816,3.4434145018,2.69221570144703
24/09/1965,   15.4298,2.242558971,2.66417183770883
25/09/1965,    5.6818,3.0978373168,2.51570405727924
26/09/1965,    2.3253,4.5429564621,1.59602863961814
27/09/1965,    9.2169,2.7902314924,1.45910830287901
28/09/1965,    2.2031,3.0889039366,1.26774985549637
29/09/1965,    4.0037,2.8866012432,1.13577849511451
30/09/1965,    4.4781,2.9145954987,1.05412126622201
01/10/1965,    0.0000,3.7384172333,0.944420047732697
02/10/1965,    2.2543,3.4576263176,0.978237696244605
03/10/1965,    3.2516,3.0134498151,1.01617944976845
04/10/1965,    6.2298,3.9479283588,0.970814294637182
05/10/1965,    3.9040,3.4258039147,0.913901695816279
06/10/1965,    2.4837,3.5100509403,0.805767657368684
07/10/1965,    0.2421,3.8570676353,0.715119783897325
08/10/1965,    2.4873,3.5445215786,0.653010772486201
09/10/1965,    1.1963,2.9611070724,0.66505315156981
10/10/1965,    1.9943,2.9710336719,0.606985745450555
11/10/1965,    3.4306,4.2169363853,0.545206669991622
12/10/1965,    0.0000,3.7741252184,0.517080275068915
13/10/1965,    4.3056,3.3303237809,0.513616041962188
14/10/1965,    0.0000,3.0868199375,0.481365542027547
15/10/1965,    0.0000,4.5422293432,0.437897471425741
16/10/1965,    0.3660,3.2388651446,0.391789976133652
17/10/1965,    5.2598,4.2957316507,0.366385474156846
18/10/1965,    0.0000,4.3477515839,0.319948074377012
19/10/1965,    0.0000,3.4977713143,0.291574211757732
20/10/1965,    0.2160,3.5402090903,0.268726697680863
21/10/1965,    5.6060,3.0650382051,0.267077049382706
22/10/1965,    3.5467,3.8879677122,0.292151583942049
23/10/1965,    0.4620,4.4584863428,0.279449364418505
24/10/1965,    1.9708,4.0058302004,0.23441412950762
25/10/1965,    0.0000,3.7376354029,0.212391408114558
26/10/1965,    3.7406,4.4547471013,0.187646778042959
27/10/1965,    0.6458,4.3997853473,0.171315325971735
28/10/1965,    1.0616,4.5629953109,0.163067115947868
29/10/1965,    0.0000,3.8814757904,0.161005063441902
30/10/1965,    1.2054,3.9704668988,0.151684577304195
31/10/1965,    0.0000,3.8692474002,0.144838563613724
01/11/1965,    0.0000,4.1908345167,0.119516561357808
02/11/1965,    0.0000,4.9645268302,0.105659573866677
03/11/1965,    0.0000,4.7962418199,0.0927098787802425
04/11/1965,    0.0000,4.4382302407,0.0824161114752917
05/11/1965,    0.0000,4.1425676607,0.0743493646519905
06/11/1965,    0.0000,4.5752949193,0.0666537879091017
07/11/1965,    0.0000,4.5116905794,0.0597252902303771
08/11/1965,    0.0000,4.2452355698,0.0545784065774893
09/11/1965,    0.0000,3.8072616104,0.0497119614047313
10/11/1965,    0.0000,4.3864919208,0.0445733253646969
11/11/1965,    0.0000,4.1688153092,0.0385191414407943
12/11/1965,    0.0000,3.9976575766,0.0362921248918912
13/11/1965,    0.0000,3.9971458688,0.0337516754803475
14/11/1965,    0.0000,3.9443182992,0.0310710068291513
15/11/1965,    0.0000,4.0891402699,0.0285800470250005
16/11/1965,    0.0000,4.5400858298,0.0262952932575007
17/11/1965,    0.0000,4.5905867908,0.0240187871020296
18/11/1965,    0.0000,4.6194750015,0.0218989973774663
19/11/1965,    0.0000,4.2254640199,0.0206700146662339
20/11/1965,    0.0000,4.2595722005,0.0198781868652143
21/11/1965,    0.0000,4.8889907096,0.019045117071305
22/11/1965,    0.0000,4.4503218997,0.0178408791625317
23/11/1965,    0.0000,4.1136124302,0.017477956694148
24/11/1965,    0.0000,3.7914112536,0.0161170023552916
25/11/1965,    0.0000,4.1073149983,0.0135930501350033
26/11/1965,    0.0000,4.5468017403,0.0111515799365957
27/11/1965,    0.0000,4.354904661,0.00932047728737757
28/11/1965,    0.0000,4.3262970094,0.00773682119539475
29/11/1965,    0.0000,4.4480308909,0.00705221972794654
30/11/1965,    0.0000,4.49458565,0.00743988552400955
01/12/1965,    0.0000,4.4842269588,0.0113825297933442
02/12/1965,    0.0000,4.1725518089,0.0107639136481146
03/12/1965,    0.0000,4.1698499713,0.010219531912737
04/12/1965,    0.0000,5.4746861812,0.0107639136481146
05/12/1965,    0.0000,4.1834325101,0.0110196083089718
06/12/1965,    0.0000,5.40883689,0.00986485902357995
07/12/1965,    0.0000,4.519944841,0.00816572800198568
08/12/1965,    0.0000,4.8700145092,0.00715944606069308
09/12/1965,    0.0000,4.5888198707,0.00597170386839523
10/12/1965,    0.0000,3.7952172197,0.00636761826049833
11/12/1965,    0.0000,3.8841379797,0.00627688764340239
12/12/1965,    0.0000,3.877120899,0.00546031503992363
13/12/1965,    0.0000,4.4293801691,0.00518812417182244
14/12/1965,    0.0000,4.5528686605,0.00462724573678282
15/12/1965,    0.0000,4.2600197103,0.00400038197952458
16/12/1965,    0.0000,4.3457536101,0.00411585690831122
17/12/1965,    0.0000,4.8703385405,0.00435505486868162
18/12/1965,    0.0000,4.9639014807,0.00409111210502721
19/12/1965,    0.0000,4.4500868004,0.00356322682269022
20/12/1965,    0.0000,5.3642067891,0.00324154659464248
21/12/1965,    0.0000,5.1632043105,0.00297760383016325
22/12/1965,    0.0000,3.5630890597,0.00282913599529546
23/12/1965,    0.0000,4.1552433092,0.00291986636576993
24/12/1965,    0.0000,4.0469247904,0.00286212890220143
25/12/1965,    0.0000,3.6668127896,0.00321680179135847
26/12/1965,    0.0000,4.2555850707,0.00352198556636563
27/12/1965,    0.0000,3.9587708013,0.00372819086562673
28/12/1965,    0.0000,4.116673829,0.00352198556636563
29/12/1965,    0.0000,4.3184098992,0.00324154659464248
30/12/1965,    0.0000,4.6398687605,0.0030023483876506
31/12/1965,    0.0000,4.6005511004,0.00296935572654129
01/01/1966,    0.0000,4.8809168302,0.00296935572654129
02/01/1966,    0.0000,4.7833514996,0.00294461092325728
03/01/1966,    0.0000,5.0113530699,0.00277964688032076
04/01/1966,    0.0000,4.6995367613,0.00260643448714081
05/01/1966,    0.0000,4.7733263001,0.00258168968468162
06/01/1966,    0.0000,4.1725078002,0.00255694512719427
07/01/1966,    0.0000,4.1890795287,0.00241672564092029
08/01/1966,    0.0000,4.0867708791,0.002325995269621
09/01/1966,    0.0000,4.4506047703,0.00188059188626635
10/01/1966,    0.0000,4.2717381585,0.00132796180147017
11/01/1966,    0.0000,4.0724673197,0.00112175662428258
12/01/1966,    0.0000,4.2848156299,0.000973288788589976
13/01/1966,    0.0000,4.48118403,0.00082482101475895
14/01/1966,    0.0000,4.0681358799,0.000767083550365633
15/01/1966,    0.0000,4.251933299,0.00119599041881814
16/01/1966,    0.0000,4.0740035102,0.00127022433707685
17/01/1966,    0.0000,4.0307640024,0.00125372788321146
18/01/1966,    0.0000,4.3684034701,0.00113825295442482
19/01/1966,    0.0000,4.1621166803,0.00110526017041718
20/01/1966,    0.0000,3.5708397813,0.000989785180593795
21/01/1966,    9.7292,3.7812602166,0.00103102625298329
22/01/1966,    0.0000,3.7962719696,0.00134445825451074
23/01/1966,    0.0000,4.3335474785,0.00127022433707685
24/01/1966,    0.0000,5.4914416,0.00101452986097948
25/01/1966,    0.0000,6.8220191095,0.000230949888091647
26/01/1966,    0.0000,4.8665941488,0.0000164964208725537
27/01/1966,    0.0000,4.6198769696,0
28/01/1966,    0.0000,4.6167107914,0
29/01/1966,    0.0000,3.8440467259,0
30/01/1966,    0.0000,4.6835894901,0
31/01/1966,    0.0000,4.4376156293,0
01/02/1966,    0.0000,6.0376989599,0
02/02/1966,    0.0000,5.1385231297,0
03/02/1966,    0.0000,4.0433107503,0
04/02/1966,    0.0000,5.1027492192,0
05/02/1966,    0.0000,6.0777232796,0
06/02/1966,    0.0000,5.5816693902,0
07/02/1966,    0.0000,6.5753310099,0
08/02/1966,    0.0000,4.9133045692,0
09/02/1966,    0.0000,5.0759570096,0
10/02/1966,    0.0000,6.3536268007,0
11/02/1966,    0.0000,6.4678497482,0
12/02/1966,    0.0000,6.9057966005,0
13/02/1966,    0.0000,6.09845558,0
14/02/1966,    0.0000,5.5292175692,0
15/02/1966,    0.0000,4.8024773207,0
16/02/1966,    0.0000,4.8349008504,0
17/02/1966,    0.0000,5.2215223499,0
18/02/1966,    0.0000,5.3220803104,0
19/02/1966,    0.0000,6.0104261506,0
20/02/1966,    0.0000,4.4325120393,0
21/02/1966,    0.0000,4.8300398402,0
22/02/1966,    0.0000,5.0293386299,0
23/02/1966,    0.0000,4.8010669295,0
24/02/1966,    0.0000,5.4995189197,0
25/02/1966,    0.0000,5.3756110296,0
26/02/1966,    0.0000,5.5393690094,0
27/02/1966,    0.0000,5.6573665403,0
28/02/1966,    0.0000,5.0777909905,0
01/03/1966,    0.0000,5.2996751312,0
02/03/1966,    0.0000,6.0402463507,0
03/03/1966,    0.0000,6.2337565701,0
04/03/1966,    0.0000,4.5331513789,0
05/03/1966,    0.0000,4.6797086298,0
06/03/1966,    0.0000,5.1082551107,0
07/03/1966,    0.0000,5.1970259994,0
08/03/1966,    0.0000,5.53401489,0
09/03/1966,    0.0000,5.27088641,0
10/03/1966,    0.0000,5.3154611494,0
11/03/1966,    0.0000,5.4695042707,0
12/03/1966,    0.0000,5.07223613,0
13/03/1966,    0.0000,4.8926705401,0
14/03/1966,    0.0000,5.2871218007,0
15/03/1966,    0.0000,5.5884062592,0
16/03/1966,    0.0000,5.4398656692,0
17/03/1966,    0.3994,5.55294271,0
18/03/1966,    0.3687,4.29047722,0
19/03/1966,    0.0000,5.5470611099,0
20/03/1966,    0.0000,5.1490013208,0
21/03/1966,    0.0000,6.1626757104,0
22/03/1966,    0.0000,5.3634274695,0
23/03/1966,    8.2779,3.5390687902,0
24/03/1966,    0.0000,5.3673338201,0
25/03/1966,    0.0000,5.9242533203,0
26/03/1966,    0.0000,5.9494577702,0
27/03/1966,    0.0000,5.5229912605,0
28/03/1966,    0.0000,6.2827516608,0
29/03/1966,    0.0000,5.5528561193,0
30/03/1966,    0.5420,5.8867111709,0
31/03/1966,    2.1505,4.8234291691,0
01/04/1966,    0.4509,5.6836090107,0
02/04/1966,    0.0000,4.3339615799,0
03/04/1966,    8.7517,5.1475106198,0
04/04/1966,    0.0000,5.7690247688,0
05/04/1966,    2.3606,5.9640012514,0
06/04/1966,    0.0000,5.3616742902,0
07/04/1966,    0.2591,5.1201835591,0
08/04/1966,    0.0000,5.4991065599,0
09/04/1966,   23.7265,5.09829643,0
10/04/1966,    0.0000,4.40536079,0
11/04/1966,    4.1314,4.9504986294,0
12/04/1966,    0.0000,5.5962310787,0
13/04/1966,    1.6246,5.6622384805,0
14/04/1966,    8.2496,4.8055391107,0
15/04/1966,    0.0000,5.7424493004,0
16/04/1966,    0.0000,5.4314241391,0
17/04/1966,   14.0095,4.2872360907,0
18/04/1966,    0.0000,5.3787246998,0
19/04/1966,    0.0000,4.55028609,0
20/04/1966,    6.6028,5.0198794305,0
21/04/1966,    2.2862,5.6611127909,0
22/04/1966,    0.6026,5.8760774601,0
23/04/1966,    2.7850,5.4600103293,0
24/04/1966,   13.8926,4.7172445003,0
25/04/1966,    0.0000,5.3214935008,0
26/04/1966,    5.4066,4.571158709,0
27/04/1966,    0.0000,4.2878052909,0
28/04/1966,    1.8951,4.9820318595,0
29/04/1966,    2.6654,4.7222022694,0
30/04/1966,   17.4050,4.0190966725,0
01/05/1966,    0.0000,4.3234572373,0
02/05/1966,   10.5468,4.0026054606,0
03/05/1966,    1.5096,3.0150719583,0.00795127435248115
04/05/1966,    0.0000,4.0559788942,0.108381482545214
05/05/1966,    4.2917,3.6208734699,0.0650701283751408
06/05/1966,    0.2162,3.5882850904,0.0447877790133766
07/05/1966,    2.1625,5.0055286195,0.0389727915758893
08/05/1966,    0.0000,4.6049636398,0.0270046390358148
09/05/1966,    0.0000,4.8109652996,0.0194905195943714
10/05/1966,    4.6717,4.5885507409,0.0165541572663294
11/05/1966,    0.0000,4.4291159306,0.0136920283641279
12/05/1966,    2.2293,5.1768394765,0.0119764011352897
13/05/1966,    4.1506,4.9188049193,0.0101535460989251
14/05/1966,    3.0904,3.1298858272,0.00817397610643246
15/05/1966,    0.7585,5.0234107394,0.00612017170408783
16/05/1966,    0.0000,5.0591818001,0.00502316012888592
17/05/1966,    0.0000,4.2207104396,0.00476746546885346
18/05/1966,    8.7066,3.533884001,0.00447052979746826
19/05/1966,    0.3793,5.0485437587,0.00445403359022434
20/05/1966,    2.2268,3.9024134511,0.00443753689056229
21/05/1966,    0.0000,5.1185198724,0.00435505486868162
22/05/1966,   15.6952,2.4733416829,0.00478396167609738
23/05/1966,    0.5541,4.9542965908,0.00396738907261862
24/05/1966,    3.0374,4.6199824102,0.00310957521281527
25/05/1966,   14.6563,5.3139659502,0.00290336991272936
26/05/1966,    0.0000,4.7720055003,0.00322505014077709
27/05/1966,    6.5079,4.4780511912,0.00309307875894988
28/05/1966,    5.3978,4.7838006895,0.00260643448714081
29/05/1966,    5.4326,3.2192334011,0.00338176608009165
30/05/1966,   21.4569,3.6752484348,0.00490768520009928
31/05/1966,   23.9524,3.2102867281,0.00518812417182244
01/06/1966,    0.1536,4.852955116,0.0071099569465432
02/06/1966,    0.0000,5.0517714713,0.00552630085373556
03/06/1966,    0.0000,2.9953242373,0.00460250142509212
04/06/1966,    8.8217,4.9130042903,0.00741514072072554
05/06/1966,   23.8455,3.1370014809,0.0572838200319695
06/06/1966,    2.4860,4.5945621189,0.0463136973959943
07/06/1966,   16.0798,2.3570173355,0.0383376782402291
08/06/1966,    6.8452,3.9350676695,0.0586530219828544
09/06/1966,    7.2156,3.254877991,0.116712168691017
10/06/1966,    3.1846,2.3961760746,0.117949404914222
11/06/1966,    4.7158,3.6147936611,0.104257377533281
12/06/1966,    0.0000,4.1061408501,0.0944420032003361
13/06/1966,   23.1540,4.0216322206,0.0878434336074845
