Dates,Prec,ETP,Q_obs
05/06/1968,    4.6127,3.8581558038,11.6499996185
06/06/1968,    1.5645,4.6650523525,10.6099996567
07/06/1968,    1.0500,4.3434741236,9.7390003204
08/06/1968,    2.1400,2.5156267015,12.8999996185
09/06/1968,   10.4206,3.2759236982,13.4600000381
10/06/1968,    0.5143,3.3556179805,12.2899999619
11/06/1968,    0.0569,3.0628534416,15.1700000763
12/06/1968,    7.7571,3.3929863591,14.3599996567
13/06/1968,   12.2387,2.9461458428,13.1499996185
14/06/1968,   12.3441,2.6684033209,20.8999996185
15/06/1968,   25.5033,2.5787836686,41.6399993896
16/06/1968,   15.8294,4.3023386914,53.4300003052
17/06/1968,   28.4542,3.1266514836,73.8600006104
18/06/1968,    1.7225,3.8954809783,98.2099990845
19/06/1968,    1.2455,3.3236027043,110.0999984741
20/06/1968,    6.8277,4.3340826705,106.5
21/06/1968,   20.9697,3.7223761352,109.00
22/06/1968,    5.0425,4.2558032572,139.8000030518
23/06/1968,   11.1597,2.5996712651,126.1999969482
24/06/1968,    0.1012,4.0371845067,111.5999984741
25/06/1968,    1.2223,3.6318680048,130.5
26/06/1968,    2.7673,3.4275283497,152.1000061035
27/06/1968,    3.0429,4.5302245282,179.3999938965
28/06/1968,    1.5705,3.8808661895,172.6999969482
29/06/1968,   13.7597,3.9300162205,175.1000061035
30/06/1968,    2.8717,2.7010907577,181.1999969482
01/07/1968,   11.7160,2.4517469937,199.1000061035
02/07/1968,    2.1774,3.1701415135,203.1000061035
03/07/1968,   19.2924,2.8515981222,219.3999938965
04/07/1968,    6.1979,3.6120493887,280.5
05/07/1968,    5.6982,2.6952303117,276.799987793
06/07/1968,    9.1310,2.6587689025,266.8999938965
07/07/1968,    7.6820,3.8668531496,269.299987793
08/07/1968,   10.5391,3.0315113086,288.3999938965
09/07/1968,    9.5847,2.3072053017,352.5
10/07/1968,    9.0869,3.6296836734,393.799987793
11/07/1968,    2.1288,3.4159314893,431.1000061035
12/07/1968,   11.5021,3.1907674707,480.1000061035
13/07/1968,    5.9933,3.5566892112,518.4000244141
14/07/1968,    4.9280,3.6306231413,514.5999755859
15/07/1968,    2.2779,3.9540604549,506.8999938965
16/07/1968,   25.1031,3.5731952153,495.5
17/07/1968,   13.0228,3.3218257157,474.6000061035
18/07/1968,   12.8671,3.81064477,467.00
19/07/1968,    1.1754,3.7693814551,474.5
20/07/1968,   16.3169,2.8655304378,501.8999938965
21/07/1968,    7.1895,4.3852305375,557.5
22/07/1968,    1.5729,3.9318080069,588.4000244141
23/07/1968,    8.7204,2.6255132714,628.4000244141
24/07/1968,   15.5279,2.6907792045,743.0999755859
25/07/1968,   10.0018,2.8439018894,855.299987793
26/07/1968,    7.9507,3.0240526265,911.9000244141
27/07/1968,   15.4796,3.4514361462,948.299987793
28/07/1968,    5.6341,3.8441755762,978.200012207
29/07/1968,    7.8245,3.3415081147,999.799987793
30/07/1968,    6.4095,3.7550217407,1008.00
31/07/1968,   21.7806,3.0006410293,1011.00
01/08/1968,    4.5765,3.4880271759,1020.00
02/08/1968,    1.1295,3.6078135297,1022.00
03/08/1968,    3.6705,3.8854824109,1031.00
04/08/1968,    1.2922,2.7759792851,1044.00
05/08/1968,    8.6695,3.3286919231,1054.00
06/08/1968,    1.5484,2.9182445295,1046.00
07/08/1968,    5.8750,4.0264917035,1031.00
08/08/1968,    3.2801,2.4438271597,1014.00
09/08/1968,   14.4534,3.573938827,997.700012207
10/08/1968,    0.4251,3.8687371043,978.5999755859
11/08/1968,    1.6865,4.0841695238,961.200012207
12/08/1968,   13.8602,3.8327519819,946.5
13/08/1968,    4.9016,4.406785544,931.0999755859
14/08/1968,    2.7894,3.6594785033,920.5999755859
15/08/1968,    4.9264,2.8703341624,907.5999755859
16/08/1968,   10.8386,2.763243637,896.5
17/08/1968,    0.0040,4.1151648499,897.200012207
18/08/1968,    0.9069,2.7251540907,897.200012207
19/08/1968,   23.3855,3.229077314,894.5
20/08/1968,    5.3439,4.3804616705,890.200012207
21/08/1968,   11.5038,4.2762874104,886.200012207
22/08/1968,   17.6739,3.0714898147,893.5999755859
23/08/1968,   25.4219,2.9834608948,939.5
24/08/1968,    3.1220,3.1848675432,974.799987793
25/08/1968,    2.7912,3.4662214266,1015.00
26/08/1968,    4.5086,2.9955238765,1053.00
27/08/1968,   12.1174,2.5168710249,1074.00
28/08/1968,    8.7670,3.7517241286,1087.00
29/08/1968,    2.4605,4.0076974053,1088.00
30/08/1968,    8.4867,2.8959230967,1084.00
31/08/1968,   21.4638,2.730268633,1083.00
01/09/1968,   22.1526,2.52747525,1082.00
02/09/1968,    5.9351,3.0241548447,1083.00
03/09/1968,    4.2611,3.8549835607,1083.00
04/09/1968,    8.5246,3.5992508652,1087.00
05/09/1968,    8.6610,2.3593622847,1099.00
06/09/1968,    4.0420,3.0784694068,1104.00
07/09/1968,   20.1123,3.4195407042,1101.00
08/09/1968,    2.9894,3.2269898197,1102.00
09/09/1968,    8.4652,3.7622571709,1103.00
10/09/1968,   29.2381,2.5570609476,1104.00
11/09/1968,    5.4010,3.1866078125,1106.00
12/09/1968,    5.1820,3.7299596304,1106.00
13/09/1968,    3.7748,3.6383172739,1113.00
14/09/1968,   11.5690,3.5224470133,1140.00
15/09/1968,    7.5337,2.7564455746,1175.00
16/09/1968,    2.6076,3.9787425119,1194.00
17/09/1968,    5.7929,3.4668728206,1193.00
18/09/1968,    5.5142,4.3720941711,1178.00
19/09/1968,    8.7282,3.3481443757,1164.00
20/09/1968,    6.0249,2.9439026499,1154.00
21/09/1968,    5.8998,2.7328877421,1148.00
22/09/1968,    2.5594,3.0592037216,1138.00
23/09/1968,    3.2236,3.8655271046,1129.00
24/09/1968,    5.4255,3.4890875584,1118.00
25/09/1968,    5.4495,3.534842832,1102.00
26/09/1968,    2.2313,4.2519266345,1088.00
27/09/1968,   12.3571,2.9039264275,1078.00
28/09/1968,   17.9191,3.0114580719,1066.00
29/09/1968,    3.1029,3.7918791249,1059.00
30/09/1968,   19.0904,3.2300469922,1070.00
01/10/1968,    0.6749,4.0690135844,1076.00
02/10/1968,    3.9178,4.7769469656,1082.00
03/10/1968,    7.8568,3.2581942836,1086.00
04/10/1968,    2.4425,3.8571746992,1086.00
05/10/1968,   20.2021,3.579580253,1078.00
06/10/1968,    1.6647,3.9976164633,1067.00
07/10/1968,    3.7260,3.6183812777,1058.00
08/10/1968,    2.0439,4.5359161906,1048.00
09/10/1968,    6.2824,4.523846928,1042.00
10/10/1968,    6.1903,2.3662403626,1046.00
11/10/1968,    2.7462,3.3861248968,1046.00
12/10/1968,    5.3158,4.230492752,1041.00
13/10/1968,    3.0076,3.9023889694,1039.00
14/10/1968,    2.8778,4.3981260974,1025.00
15/10/1968,    0.0358,4.2490199357,1013.00
16/10/1968,    0.9819,3.9376003677,1000.00
17/10/1968,    1.6812,3.7515969053,985.799987793
18/10/1968,    6.0736,4.1420664024,971.299987793
19/10/1968,    8.8983,3.2348993607,953.799987793
20/10/1968,    0.5178,4.3133640829,935.5
21/10/1968,    0.5592,4.0844228175,915.299987793
22/10/1968,    0.3356,3.5687579457,881.00
23/10/1968,    8.7119,3.7057125894,863.9000244141
24/10/1968,    5.2770,4.1485832613,837.5
25/10/1968,    6.9255,4.4025249295,809.9000244141
26/10/1968,    6.7741,4.5010190085,795.5999755859
27/10/1968,    1.2457,4.8466356192,783.799987793
28/10/1968,    0.5625,4.5232066382,770.5999755859
29/10/1968,    0.0264,4.558829017,753.5999755859
30/10/1968,    2.7025,3.8888441203,734.4000244141
31/10/1968,    0.1883,3.3807661226,710.5
01/11/1968,   13.0378,2.3833449706,682.5
02/11/1968,    0.0788,3.8761579888,684.700012207
03/11/1968,    0.4225,4.3561088871,667.00
04/11/1968,    1.2071,4.1308610588,628.9000244141
05/11/1968,    0.8922,4.5555224624,597.5
06/11/1968,    1.6197,4.4044620395,565.5999755859
07/11/1968,    0.3874,4.3565999065,534.9000244141
08/11/1968,    0.0000,3.7396188593,494.299987793
09/11/1968,    0.0000,4.2797358204,437.00
10/11/1968,    0.0000,3.916849656,386.3999938965
11/11/1968,    0.0000,4.3973946087,346.6000061035
12/11/1968,    0.0000,3.7952778451,306.700012207
13/11/1968,    1.4263,2.7009735527,275.3999938965
14/11/1968,    0.0000,4.0568333399,249.8000030518
15/11/1968,    0.0176,4.0230460037,229.8000030518
16/11/1968,    0.8585,3.5580137288,211.1000061035
17/11/1968,    0.0000,4.4039879683,197.3999938965
18/11/1968,    0.0000,4.4595479649,181.8000030518
19/11/1968,    0.0000,3.7350995746,167.8999938965
20/11/1968,    0.0885,4.3783264365,156.5
21/11/1968,    0.0000,3.8499607453,146.5
22/11/1968,    0.0000,3.2639546925,136.6999969482
23/11/1968,    0.0000,3.8352716966,128.00
24/11/1968,    0.0000,3.9616900617,121.6999969482
25/11/1968,    0.0000,4.2568644546,114.1999969482
26/11/1968,    0.0000,3.8365627993,106.5999984741
27/11/1968,    0.0000,3.6897817934,100.9000015259
28/11/1968,    0.0000,4.0952940285,93.5999984741
29/11/1968,    0.0000,3.7394409357,88.3499984741
30/11/1968,    0.0000,3.4030082244,84.0299987793
01/12/1968,    0.0000,4.0547359418,79.5800018311
02/12/1968,    0.0000,3.6778361769,74.4300003052
03/12/1968,    0.0000,4.1124309897,70.5599975586
04/12/1968,    0.0000,3.9784222683,66.6900024414
05/12/1968,    0.0440,4.2978523504,63.4900016785
06/12/1968,    0.0348,3.7549145063,60.4199981689
07/12/1968,    0.3068,3.9369553234,57.3400001526
08/12/1968,    0.0000,4.1080338098,54.2599983215
09/12/1968,    0.0000,4.2011370361,51.1800003052
10/12/1968,    0.2365,4.0050058328,48.1899986267
11/12/1968,    0.0000,3.8649428645,45.7299995422
12/12/1968,    0.0000,3.8097120328,43.7700004578
13/12/1968,    0.0000,4.3019206803,41.7900009155
14/12/1968,    0.1602,3.9447647473,40.0999984741
15/12/1968,    0.0000,4.1386178322,38.1500015259
16/12/1968,    0.0000,4.0458669979,36.4599990845
17/12/1968,    0.0000,3.6697494974,34.5800018311
18/12/1968,    0.0000,4.1507004015,33.4099998474
19/12/1968,    0.0000,4.0098712593,32.4300003052
20/12/1968,    0.0000,3.5254063988,31.7199993134
21/12/1968,    0.0000,4.2313385103,30.2999992371
22/12/1968,    0.0000,4.0750301052,28.7999992371
23/12/1968,    0.0000,3.8653351972,27.6599998474
24/12/1968,    0.0000,2.7535826927,26.2399997711
25/12/1968,    0.0000,3.8584327698,24.4899997711
26/12/1968,    0.0000,3.3932215078,22.9899997711
27/12/1968,    0.0000,3.6358879348,21.3899993896
28/12/1968,    0.0000,3.9016628619,20.4400005341
29/12/1968,    0.0000,3.9109037453,19.6599998474
30/12/1968,    0.0000,3.9734657304,19.2399997711
31/12/1968,    0.0000,4.0336017627,19.1900005341
01/01/1969,    0.0000,3.8621160015,18.7299995422
02/01/1969,    0.0000,3.7922874335,18.3600006104
03/01/1969,    0.0000,4.0929420572,17.8999996185
04/01/1969,    0.0000,4.7204621993,17.1299991608
05/01/1969,    0.0000,4.7585645709,16.3899993896
06/01/1969,    0.0000,4.4123456683,15.9799995422
07/01/1969,    0.0000,4.1133169886,15.6599998474
08/01/1969,    0.0000,4.3772707898,15.5699996948
09/01/1969,    0.0000,3.7059721127,15.2600002289
10/01/1969,    0.0000,3.8413332105,14.8999996185
11/01/1969,    0.0000,3.5392584316,14.5799999237
12/01/1969,    0.0000,4.0181727987,14.5
13/01/1969,    0.0000,3.9019034132,14.1400003433
14/01/1969,    0.0000,4.0473715849,13.4600000381
15/01/1969,    0.0000,4.7604896799,12.7399997711
16/01/1969,    0.0000,4.1464015916,12.1099996567
17/01/1969,    0.0000,4.6870683506,11.9799995422
18/01/1969,    0.0000,4.0888316855,11.6599998474
19/01/1969,    0.0000,2.515441658,11.3500003815
20/01/1969,    0.0000,2.7959478702,11.2700004578
21/01/1969,    0.0000,4.0984211694,11.0200004578
22/01/1969,    0.0000,4.1039772294,10.75
23/01/1969,    0.0000,3.9563784478,10.470000267
24/01/1969,    0.0000,4.111887496,10.2299995422
25/01/1969,    0.0000,3.8970386796,10.1599998474
26/01/1969,    0.0000,3.1046610568,9.9549999237
27/01/1969,    0.9125,4.1615825035,9.888999939
28/01/1969,    0.0000,4.3449341003,9.6730003357
29/01/1969,    0.0000,5.0785633903,9.4569997787
30/01/1969,    0.0000,4.2601014096,9.4259996414
31/01/1969,    0.0000,3.3618570892,9.3950004578
01/02/1969,    0.0000,3.1296285698,9.2100000381
02/02/1969,    0.0000,3.6669007828,9.1479997635
03/02/1969,    0.0000,4.5854953192,8.9320001602
04/02/1969,    0.0000,4.8167154212,8.7159996033
05/02/1969,    0.0000,5.0779271796,8.6540002823
06/02/1969,    0.0000,5.0204581711,8.4379997253
07/02/1969,    0.0000,5.3144841399,8.2229995728
08/02/1969,    0.0000,5.1869898904,8.1610002518
09/02/1969,    0.0000,4.9045037795,7.9759998322
10/02/1969,    0.0000,4.741040539,7.9140000343
11/02/1969,    0.0000,5.1559529006,7.7290000916
12/02/1969,    0.0000,5.1975238305,7.6979999542
13/02/1969,    0.0000,5.2538717892,7.6669998169
14/02/1969,    0.1747,4.6485118102,7.4819998741
15/02/1969,    0.0000,5.4488595501,7.4510002136
16/02/1969,    3.5345,5.2234897204,7.4510002136
17/02/1969,    0.0000,5.1356529798,7.4510002136
18/02/1969,    0.0000,5.6061585099,7.4510002136
19/02/1969,    0.0000,5.3793758303,7.4200000763
20/02/1969,    0.0000,5.1878726706,7.2350001335
21/02/1969,    0.0000,5.6135599799,7.2039999962
22/02/1969,    0.0000,5.6888726,7.1729998589
23/02/1969,    0.0338,4.9083464686,6.9879999161
24/02/1969,    2.0175,4.901484441,6.9260001183
25/02/1969,    0.0000,3.8887908207,6.7410001755
26/02/1969,    0.0000,4.9768045601,6.6840000153
27/02/1969,    0.0000,5.3807394691,6.5269999504
28/02/1969,    4.8891,4.9710284602,6.4749999046
01/03/1969,    0.0000,4.2067860793,6.3179998398
02/03/1969,    1.1045,3.641776124,6.265999794
03/03/1969,    1.0010,5.2505147401,6.109000206
04/03/1969,    3.0312,5.5877121892,6.1919999123
05/03/1969,   11.6149,2.5675217463,6.9089999199
06/03/1969,    0.0000,4.9904383048,7.4200000763
07/03/1969,    0.0000,5.4297011904,7.6050000191
08/03/1969,    0.0000,3.7781647006,7.265999794
09/03/1969,    3.3027,4.9568650499,7.1420001984
10/03/1969,    4.1053,2.5733973226,6.7459998131
11/03/1969,    0.8453,4.3325161003,6.5269999504
12/03/1969,    0.0000,5.3961961288,6.4749999046
13/03/1969,    0.0000,5.4164556284,6.3179998398
14/03/1969,    0.0000,4.5109349173,6.265999794
15/03/1969,    0.0000,5.05963259,6.0830001831
16/03/1969,    0.0000,4.2061790861,5.9000000954
17/03/1969,    0.4239,4.8416481465,5.7690000534
18/03/1969,    0.3875,5.0037443005,5.6649999619
19/03/1969,    2.8640,5.5283633005,5.5599999428
20/03/1969,    0.0000,5.6274349391,5.4549999237
21/03/1969,    0.0000,5.4247470796,5.4549999237
22/03/1969,    0.3924,4.9505084697,5.3499999046
23/03/1969,    1.2593,5.2031076197,5.2329998016
24/03/1969,    0.7048,5.4321723301,5.0500001907
25/03/1969,    0.4508,5.5254094098,5.0370001793
26/03/1969,    2.4080,5.5280167796,5.0370001793
27/03/1969,    3.3052,3.2191848205,4.9330000877
28/03/1969,    1.6843,4.9529877696,4.8280000687
29/03/1969,    3.0067,4.4748249203,5.3509998322
30/03/1969,    1.9740,3.407569387,5.7430000305
31/03/1969,    1.0128,5.5044312198,5.0630002022
01/04/1969,    1.7641,4.8203666899,4.8020000458
02/04/1969,    1.6977,5.2815731801,4.6449999809
03/04/1969,    5.4757,4.6680859402,4.5929999352
04/04/1969,   14.9941,3.7821570961,4.4140000343
05/04/1969,    1.0710,5.0882822033,4.2309999466
06/04/1969,    5.5594,5.1369800605,4.0739998817
07/04/1969,    3.4140,3.8905910356,4.0970001221
08/04/1969,    0.6093,4.6548967157,4.4699997902
09/04/1969,    3.7431,4.8576720897,5.2459998131
10/04/1969,    4.6695,2.4871421745,6.0570001602
11/04/1969,    9.3221,3.9650081294,6.7239999771
12/04/1969,    9.6074,4.7779712137,7.4200000763
13/04/1969,    2.0301,4.9227908477,7.882999897
14/04/1969,    8.0380,5.1407298334,7.9450001717
15/04/1969,    0.0000,4.8301114179,7.9140000343
16/04/1969,    1.4737,4.9862987604,7.7699999809
17/04/1969,    0.2101,4.2252707202,8.0740003586
18/04/1969,   12.9885,4.4953223299,8.9989995956
19/04/1969,    5.9655,3.7153645353,11.1400003433
20/04/1969,    8.0497,3.1340945195,11.3100004196
21/04/1969,    1.6677,4.225511061,9.5699996948
22/04/1969,    1.9921,4.9035220481,8.6999998093
23/04/1969,    1.8058,4.8835600521,9.5209999084
24/04/1969,    1.1652,4.9070050027,11.2100000381
25/04/1969,    0.9602,3.0773899984,10.6099996567
26/04/1969,    1.5608,4.9629325941,9.8149995804
27/04/1969,    3.9985,3.9507465875,9.3179998398
28/04/1969,    1.0174,2.9595430521,10.3999996185
29/04/1969,    0.0000,5.6346195508,10.8900003433
30/04/1969,    0.0000,5.3509254809,10.0699996948
01/05/1969,    0.0526,5.3544007782,9.6520004272
02/05/1969,    0.2154,5.4184937309,9.1789999008
03/05/1969,    7.3404,4.4022095297,8.6850004196
04/05/1969,   10.1705,3.5627508843,8.1920003891
05/05/1969,    5.7503,5.710123539,7.6669998169
06/05/1969,    1.4522,5.9998913612,6.9660000801
07/05/1969,    9.3307,3.0579097243,6.3229999542
08/05/1969,    2.4378,5.2863125,5.9000000954
09/05/1969,    1.4317,3.2395617059,5.6129999161
10/05/1969,    0.1441,5.1081811395,5.0630002022
11/05/1969,    2.5771,5.4329226594,5.5960001945
12/05/1969,    2.1163,5.2409574706,11.00
13/05/1969,   10.6592,4.2964430861,11.3199996948
14/05/1969,    3.3056,3.9847313352,10.6800003052
15/05/1969,    8.6367,3.797816244,9.6840000153
16/05/1969,    5.2359,3.150701955,8.7469997406
17/05/1969,    2.6426,3.9769912763,8.2229995728
18/05/1969,    3.6445,4.592677312,7.9140000343
19/05/1969,    9.1348,3.5026228679,7.4510002136
20/05/1969,    1.4007,4.5979199242,7.1729998589
21/05/1969,    2.7732,5.0086858347,8.0380001068
22/05/1969,    3.4622,5.0383655801,8.1920003891
23/05/1969,    2.7624,5.1568593495,8.0989999771
24/05/1969,    3.6873,4.5779696703,7.5130000114
25/05/1969,    6.0692,3.249815153,7.2039999962
26/05/1969,   10.2221,4.1011971142,6.9310002327
27/05/1969,    1.6619,4.5644937996,6.506000042
28/05/1969,    5.2185,3.6726703895,6.0830001831
29/05/1969,    3.7058,3.2873620335,5.7170000076
30/05/1969,    0.3870,3.7689734856,5.638999939
31/05/1969,    1.1888,4.4360737149,5.4460000992
01/06/1969,    1.4347,3.7576428987,5.2810001373
02/06/1969,    3.9207,3.7542676125,10.2600002289
03/06/1969,    1.1413,4.9040628783,14.5200004578
04/06/1969,    1.1447,3.5501756789,13.3900003433
05/06/1969,    2.3019,4.7908748705,11.8900003433
06/06/1969,    2.5581,4.1020503398,10.8800001144
07/06/1969,   13.2185,2.8391392939,9.1669998169
08/06/1969,    0.6525,4.4958725087,7.743999958
09/06/1969,    2.1754,3.118955886,7.2039999962
10/06/1969,   10.1019,4.2716649026,6.5029997826
11/06/1969,    2.0882,4.4130562823,5.992000103
12/06/1969,   10.9929,2.3037518933,5.8740000725
13/06/1969,    0.4205,4.0655113272,6.2789998055
14/06/1969,    4.4413,3.911897786,6.3959999084
15/06/1969,    6.8755,3.5984881995,6.0830001831
16/06/1969,    1.6494,4.2542742062,5.7829999924
17/06/1969,    4.3443,2.4601871632,5.7690000534
18/06/1969,    2.6222,3.9582641823,6.5149998665
19/06/1969,    3.7206,3.9402862713,7.3940000534
20/06/1969,    5.1147,3.3958983533,7.9140000343
21/06/1969,    9.3470,4.0015951656,8.1610002518
22/06/1969,    0.5401,4.0784831196,8.1920003891
23/06/1969,    2.2387,2.5814314364,8.1920003891
24/06/1969,    7.9270,2.913646291,8.1610002518
25/06/1969,    1.9137,3.18756992,7.9140000343
26/06/1969,    6.3622,4.1093976982,7.4819998741
27/06/1969,    2.5564,3.3856350677,7.2350001335
28/06/1969,    0.4905,3.7540899711,7.1729998589
29/06/1969,    0.2070,4.0369806569,7.0799999237
30/06/1969,    3.8400,2.6798528954,7.4409999847
01/07/1969,   28.6846,3.1115828017,7.1529998779
02/07/1969,    0.7366,2.429077833,8.3149995804
03/07/1969,    4.2192,3.344957171,9.5869998932
04/07/1969,    0.0000,3.9825018821,12.5600004196
05/07/1969,    0.8987,3.4231056599,20.5300006866
06/07/1969,    5.0741,2.6174412845,23.5300006866
07/07/1969,    4.2688,2.7607536614,26.3400001526
08/07/1969,    3.3656,3.3040369479,29.0699996948
09/07/1969,    4.3676,3.0748913623,27.00
10/07/1969,    9.7146,3.0731466999,24.5200004578
11/07/1969,    1.5269,3.1249175966,24.4899997711
12/07/1969,    5.3629,2.6842573397,25.5400009155
13/07/1969,    1.6654,3.0735610826,25.8299999237
14/07/1969,    2.1560,2.6768465871,25.5699996948
15/07/1969,    0.3459,2.9498647572,24.7199993134
16/07/1969,    6.2835,3.0113175027,25.3600006104
17/07/1969,   24.0637,2.7155913291,28.1100006104
18/07/1969,   10.1152,2.5401413664,77.3600006104
19/07/1969,   21.2636,2.6870240411,109.4000015259
20/07/1969,    0.2029,2.8425786197,105.5
21/07/1969,    2.4993,2.8729953049,104.4000015259
22/07/1969,    1.7373,3.2504134299,121.8000030518
23/07/1969,    2.4025,3.2345667547,117.5
24/07/1969,    1.4358,2.6604391066,98.9899978638
25/07/1969,    5.0988,2.5351169994,81.1699981689
26/07/1969,    6.3068,2.4044724824,64.9599990845
27/07/1969,    8.6563,2.7241356717,52.1100006104
28/07/1969,    4.0271,2.9522297159,46.6100006104
29/07/1969,    4.7084,2.9985365542,46.3400001526
30/07/1969,    0.4796,2.6380728781,49.3699989319
31/07/1969,    1.0253,3.5072711268,52.6100006104
01/08/1969,    0.2059,2.7601275174,51.1100006104
02/08/1969,    1.7256,3.2769268192,47.3899993896
03/08/1969,    7.0756,2.4876280492,42.9199981689
04/08/1969,    0.0000,2.5930013778,42.3800010681
05/08/1969,    7.7608,3.2889771266,45.3499984741
06/08/1969,    4.5208,2.6600210378,49.8400001526
07/08/1969,   12.3575,3.2256738069,47.1800003052
08/08/1969,    0.7800,3.6026232401,46.6500015259
09/08/1969,    0.4418,3.1488669971,48.0299987793
10/08/1969,    3.9344,2.5273910481,47.5299987793
11/08/1969,    7.9768,2.7965544052,47.5299987793
12/08/1969,    7.6220,2.4637839636,49.7200012207
13/08/1969,    3.9277,3.6119477963,55.1899986267
14/08/1969,    2.1958,3.082192949,56.5699996948
15/08/1969,    6.7338,4.1538714189,63.6100006104
16/08/1969,    9.2223,2.8815430524,66.9599990845
17/08/1969,    4.9701,3.4420374846,74.5400009155
18/08/1969,    3.6054,3.1487900214,116.5999984741
19/08/1969,    9.7845,3.8690274227,148.1999969482
20/08/1969,   14.6209,2.4619870214,151.8999938965
21/08/1969,   12.5745,2.5719451895,145.5
22/08/1969,   11.0938,3.0224976251,141.1000061035
23/08/1969,    3.7570,3.856910143,139.00
24/08/1969,    6.9218,3.764100316,143.8999938965
25/08/1969,   23.3391,3.4859021232,176.6999969482
26/08/1969,    0.8814,2.7835074421,249.00
27/08/1969,    1.2999,3.8963538203,274.8999938965
28/08/1969,   15.6504,3.1552292863,263.3999938965
29/08/1969,    1.2427,3.2279840643,272.8999938965
30/08/1969,    1.7825,2.7727779401,322.00
31/08/1969,    8.7656,2.9893592671,375.00
01/09/1969,   12.0191,3.311997571,411.8999938965
02/09/1969,   27.5166,2.2686497113,439.3999938965
03/09/1969,    4.9305,2.8171618367,552.4000244141
04/09/1969,    9.7315,2.7073450135,676.5999755859
05/09/1969,    2.9908,3.1895364551,741.5999755859
06/09/1969,    6.6118,2.4875413654,788.9000244141
07/09/1969,    1.8568,3.6057182904,823.00
08/09/1969,   22.4942,3.5188488988,845.299987793
09/09/1969,    1.3151,3.005386685,868.00
10/09/1969,    2.6644,3.6799027007,876.00
11/09/1969,    8.1356,2.8444097936,882.9000244141
12/09/1969,    0.0371,4.1207142547,891.799987793
13/09/1969,    1.4803,3.1646082737,907.200012207
14/09/1969,   10.8299,3.6671233131,915.9000244141
15/09/1969,    0.2665,3.5569681944,916.4000244141
16/09/1969,    3.8660,3.0880557308,917.700012207
17/09/1969,   10.2568,2.3530642157,917.700012207
18/09/1969,    7.6888,2.9649004377,916.0999755859
19/09/1969,    1.1041,3.3177503468,912.299987793
20/09/1969,    0.1582,3.7050366076,916.0999755859
21/09/1969,    3.9368,4.1214775052,916.0999755859
22/09/1969,   10.1321,4.1920256466,912.0999755859
23/09/1969,    2.7011,3.8587188553,910.0999755859
24/09/1969,    6.5567,2.3483468071,900.299987793
25/09/1969,    0.3984,4.0684748683,887.0999755859
26/09/1969,    4.3576,3.2970275078,871.700012207
27/09/1969,    6.6904,4.2373679746,858.5
28/09/1969,    2.5112,4.007918423,840.5
29/09/1969,    5.1345,4.6402698178,822.5
30/09/1969,    5.0794,2.2995062834,809.5999755859
01/10/1969,    8.7436,3.2399187395,800.700012207
02/10/1969,    4.0095,4.4560237601,782.5999755859
03/10/1969,    9.1763,2.6222941335,761.799987793
04/10/1969,    2.4485,4.2241437491,741.200012207
05/10/1969,    0.1394,4.5841133799,721.700012207
06/10/1969,    2.2076,2.5984806018,707.200012207
07/10/1969,    8.7035,2.6398868747,688.200012207
08/10/1969,    8.6559,2.7032388439,669.9000244141
09/10/1969,    3.8405,3.5177959092,655.5
10/10/1969,    0.1454,4.6197223831,642.5
11/10/1969,    0.7465,3.9056554241,641.5999755859
12/10/1969,    9.5037,3.8039378552,634.0999755859
13/10/1969,    4.0248,3.9945429163,626.299987793
14/10/1969,    1.5619,4.2758492529,622.799987793
15/10/1969,   14.1203,3.8316130461,621.5999755859
16/10/1969,   17.1994,4.190637704,619.5999755859
17/10/1969,    4.4246,3.3211536948,623.5
18/10/1969,    1.5534,4.1398258507,659.799987793
19/10/1969,    6.0221,3.9516690178,695.700012207
20/10/1969,    7.0958,4.3480502255,724.200012207
21/10/1969,    5.4098,4.7280520182,758.0999755859
22/10/1969,    1.1455,3.6328644119,789.5999755859
23/10/1969,    2.3371,3.999798961,789.0999755859
24/10/1969,    8.1639,4.0678264163,751.9000244141
25/10/1969,    1.0155,4.2333698999,718.0999755859
26/10/1969,    0.7538,4.2483497467,679.700012207
27/10/1969,    6.3402,2.2691716207,638.700012207
28/10/1969,    3.8097,2.7880385974,603.5999755859
29/10/1969,    0.0000,3.1437584814,568.200012207
30/10/1969,    1.8152,4.4221929088,537.9000244141
31/10/1969,    0.2434,4.1756845862,508.299987793
01/11/1969,    1.8064,4.0317496341,480.299987793
02/11/1969,   10.1152,3.5792627009,447.3999938965
03/11/1969,    3.6677,3.3166971458,423.700012207
04/11/1969,    4.4106,3.4039137485,395.00
05/11/1969,    7.2878,4.3113259003,365.700012207
06/11/1969,    6.7381,3.9476142665,337.3999938965
07/11/1969,    3.0249,2.7307147272,310.5
08/11/1969,    2.0113,3.8246641858,309.3999938965
09/11/1969,    0.1156,4.2562268209,318.1000061035
10/11/1969,    0.0000,3.6966886623,319.8999938965
11/11/1969,    0.0319,3.8797971569,317.5
12/11/1969,    0.0000,4.3567116149,309.3999938965
13/11/1969,    0.0000,4.0107108206,299.299987793
14/11/1969,    0.0000,4.4716764595,271.3999938965
15/11/1969,    0.4870,4.4724307377,249.00
16/11/1969,    0.0000,4.4022049122,224.8000030518
17/11/1969,    0.0000,4.5916427709,198.6000061035
